data_type,pii_data_point,token,is_active,hash,created_by,modified_by
MIDDLE_NAME,"vault:v1:RcXrOhhQRKi/v01ek4KhunBPTVKjZ9YfrkKVr2ncP1CEYg==",TKN_U030AEMGJXBB_MIDDLE_NAME,false,90b7c1c9beab7ff65902a81c1cb607bb,batch_job,api
PAN_CARD,"vault:v1:B3lv7/fCBBf+JgYBr/O3D228RDcGhfNIRfqrIXIuTBD0PM4gy3E=",TKN_U030AEMGJXBB_PAN_CARD,false,b8d4c3e3a97a1103eaa9aeeac302197d,batch_job,api
FIRST_NAME,"vault:v1:Z1MLXBHmx6KPSgDf666RSy49YPRvN1qiVg4+UO1NVKq0",TKN_Y3TVJ3URLNUR_FIRST_NAME,true,95a8f6c8bff5e9fb21f6f238462f8aea,admin,admin
LAST_NAME,"vault:v1:29pTwscgqEnqVIxN4PuCdDLbDHKs43IUoyJB/QGWIBjFsQEz",TKN_Y3TVJ3URLNUR_LAST_NAME,true,c137428578e8687e5975d34fddf4ac06,admin,admin
EMAIL,"vault:v1:hcbFQVuxn4nTyXRJ2P0y44/2tcE6+FH7Nq1WZDlaPDvr+crY1xYZhUzLzFUDEOuBOoQSzDIQ",TKN_Y3TVJ3URLNUR_EMAIL,true,b7e5d2895aeec69d470cac8b9ffc52a3,admin,admin
MOBILE_NUMBER,"vault:v1:Mdqj37emRg4mcC6biHC5ED2jvQ01tLefSYiw1mLwHshJGlX+hOA=",TKN_Y3TVJ3URLNUR_MOBILE_NUMBER,true,6d6c288af98b61150c7a90f61c4811c2,admin,admin
DATE_OF_BIRTH,"vault:v1:VaDtN4UrCo4Od8k2yegwgB/lFkT6+fQQv5C+prkbBppYTkeg9EA=",TKN_Y3TVJ3URLNUR_DATE_OF_BIRTH,true,83cc11052c804198b0029bf8970cd3a0,admin,admin
ADDRESS,"vault:v1:DDE5Cm4sMsCwStxslM1Om+ZE1tSGK0LUMvy4bmqxanu/ZTQ7a/SAGXYrNIgGrpZeOM1skB5q3kmBA3cfTQlFObUrDU/53iOAVVxqh/TTbPliIJU=",TKN_Y3TVJ3URLNUR_ADDRESS,true,7f96b91cf98aa0da4e33811e6f991a6e,admin,admin
CITY,"vault:v1:sXfUPw6vZ+fh/Iw1h/9TTmtIR7ns95Cq56zliRIYCw+k",TKN_Y3TVJ3URLNUR_CITY,true,010bd963a945d410ad3b7ccf4aad4ce2,admin,admin
COUNTRY,"vault:v1:Var0WVP+w8hTTBPYUlZ97uXOe5rKmct/h8wLAwrhLOiP",TKN_Y3TVJ3URLNUR_COUNTRY,true,3a6e462670db30edd5869101f1c795d2,admin,admin
PAN_CARD,"vault:v1:o7gDH8nkx0NhLKP+hSH9b3hTUtobYJ+c3db25H6MlQf/qX/9Ae4=",TKN_Y3TVJ3URLNUR_PAN_CARD,true,988d025c25615e4dd7cefad53d8b8ecb,admin,admin
FIRST_NAME,"vault:v1:us03OJWmmZUlnR8KHe6fZZ2J3pGf5L9GDRvYXImILztSsw==",TKN_QPTWCAAGB2ER_FIRST_NAME,true,d36e502f33d45b6a0f5b89531c3d615c,api,api
LAST_NAME,"vault:v1:kEHj95w93t1kYDhbZwunFy+1bK6Rc1f8cC8YiSCk367Z",TKN_QPTWCAAGB2ER_LAST_NAME,true,8ff74f356685e241e0472bb42fa8c439,api,api
EMAIL,"vault:v1:G/kPPJCDRDr9L1TUEjz/DOK0GSCZ+YCDHwvhxQFDtIS5ELmNKeevazqKMSjdaaVPPpKAFA==",TKN_QPTWCAAGB2ER_EMAIL,true,cd948414a1a2982f4a017827c8b31451,api,api
MOBILE_NUMBER,"vault:v1:qk1PYwYfwthEur1kmdX1WAlSiat7i+weTB4fxikY9LOnV6lQHUM=",TKN_QPTWCAAGB2ER_MOBILE_NUMBER,true,a85eb000b1b42be0c32e5f923eea2c48,api,api
DATE_OF_BIRTH,"vault:v1:rHSn5MbNFLfH1Ua47zh1SZ1z4wO2r0SjXR1eE8r8EtQFdsiD/CM=",TKN_QPTWCAAGB2ER_DATE_OF_BIRTH,true,f42f327905a883210835db32c0a39f44,api,api
ADDRESS,"vault:v1:YVsV1dHI7ZHaY4N50X94KLat1Lzh5s91tNOX/rpRwlnPjAu5NBHjl2cIfKnlCIul0HPxhA0Ol0OG3Ke4BzAsOYHt/A==",TKN_QPTWCAAGB2ER_ADDRESS,true,566e9a8c1668311f00832aa1af336636,api,api
CITY,"vault:v1:4VH/FSS3gL+80a9nMLN2VtquOc48xaeXEo1ZWiWBcijoTbETxBw=",TKN_QPTWCAAGB2ER_CITY,true,75b877674702b076a2b4bfe85850328b,api,api
COUNTRY,"vault:v1:fTUXrG1Tqy1gei58PsHnIP4xqGfblWYXShsNk6ReyXeh",TKN_QPTWCAAGB2ER_COUNTRY,true,d8d7511caad56168a36debdb1a15aded,api,api
FIRST_NAME,"vault:v1:QZ+ANo2MoOnyO2XrM5Z7vydQWjhj0k5Rrr2uyE8KJ2E=",TKN_T2CVOP7RZ821_FIRST_NAME,false,131d81fa1c41d23c7de1ccda7209aa38,user,system
LAST_NAME,"vault:v1:+1F31s/iqKFdNlkYSjfg0/c0OSK/FzLHppe/7GuGv2dT",TKN_T2CVOP7RZ821_LAST_NAME,false,4b76c16044f1433c7aa681b40a1d0019,user,system
EMAIL,"vault:v1:4FEpqFMpnChJrUskD/3jFGPt/AN3QXtkJWNC3hYXqG6DRSUotsc09Gqs/WRXRd2izsI=",TKN_T2CVOP7RZ821_EMAIL,false,9c0da02744954294ef6ebc0edea1fac0,user,system
MOBILE_NUMBER,"vault:v1:A6yQY/qS4O+t+g7kYrTrwEDfdKNQTxg3uA93dzcEpb2X/i7v6l8=",TKN_T2CVOP7RZ821_MOBILE_NUMBER,false,af1192fa911e2a5ee8ad50d82cd0f5e4,user,system
DATE_OF_BIRTH,"vault:v1:t+/xaQfZtdtZfcjOs5ne9gOwSNVBdTR4yYJtf91XyFTl29r6A0k=",TKN_T2CVOP7RZ821_DATE_OF_BIRTH,false,ed52abcba27e80daf448746ca02c80ac,user,system
ADDRESS,"vault:v1:+gWhTZdYfIwiUWslLLESaskr9+AzzTjiEuyREzVoZuf9wPd+RyDCtEhLbgqjwoml8PIikV+BkUNWK93zhSWSUkuhI/hzNslIQi3Cl/AEvHU=",TKN_T2CVOP7RZ821_ADDRESS,false,958c20738fa1149fb2f64dcc4f7ed705,user,system
CITY,"vault:v1:qwGZS3/quGURvyaUUSeFaqoradEGcF9cb65Phr7RBfhdgg==",TKN_T2CVOP7RZ821_CITY,false,c77bd72d94ac7bac3edf22a559d9b923,user,system
COUNTRY,"vault:v1:Lqplwg4ZxDVqjh4ZCrqCE7vB3XiEeL3kn91m4VPYV7/s",TKN_T2CVOP7RZ821_COUNTRY,false,5f133f193e359544bdc2abc4d60934a1,user,system
PAN_CARD,"vault:v1:CHdIIqNYhT9ukZ5dJGiXbdgUV1sKPxD8JJggfpntp9c0oDrv1zI=",TKN_T2CVOP7RZ821_PAN_CARD,false,4c47d9d9a76ea824d9eba094cdd32855,user,system
FIRST_NAME,"vault:v1:yenaSKEyqlBHG6W2oxMjF+/QnPL45lpNhlBvSNXbBorrbw==",TKN_MPEJWIABG47K_FIRST_NAME,true,38179c71698c292c8ff56f29fe736fa0,api,admin
LAST_NAME,"vault:v1:vp4twgr96xNqdAGfNMjMUuYgRL6/IZ2b2Ee8Cozdrl9TE/Y=",TKN_MPEJWIABG47K_LAST_NAME,true,b15e26f9ccc28d9acad5f7812d8f2ce0,api,admin
EMAIL,"vault:v1:jZMYzUaJemHKR6CTQ+eF/qV5VytOZ1Hieaszc7lOMpA2s+RBKhDJvMlxGfr5hv5qbB1YrEGp",TKN_MPEJWIABG47K_EMAIL,true,12f2af971165fc0853702acc12e8edcd,api,admin
MOBILE_NUMBER,"vault:v1:wY82ot3T3h5j7xoSIOWqVLS8NM0o3zMPhVkvCMBICx/8TPKD1Og=",TKN_MPEJWIABG47K_MOBILE_NUMBER,true,058f2c4f2205a9fbc39dbb2a06a98ba6,api,admin
DATE_OF_BIRTH,"vault:v1:DkKMA35LUDEiAUXn/gjm+j9XqlGHYr1L/wNFDDQpZfW+Gk0SV5A=",TKN_MPEJWIABG47K_DATE_OF_BIRTH,true,e523156cb899ea1d69e4e09e9adbe4ea,api,admin
ADDRESS,"vault:v1:J08wfECzTfdVgG7DCG3QV/nIRY6Ih1XySjN8TjWRB0Cux3Jwz+IfKCjAg+NA9YOeCck0OkZxFRzQnKNnHn7Hyro2DLF+joC23g==",TKN_MPEJWIABG47K_ADDRESS,true,a82152090454e7ea26f7ccc8accf0259,api,admin
CITY,"vault:v1:haV731aq1AtBipF7M2QWsUv5dobqZq8LbLOD8nl4gCYI",TKN_MPEJWIABG47K_CITY,true,122456448e94921b99f7ae4d5eba225f,api,admin
COUNTRY,"vault:v1:5SpJL7DYJB/Ba7YCwdLudksbG/WdwDuRlp47oXJFX76E",TKN_MPEJWIABG47K_COUNTRY,true,dd412a1fc86acf841c869ff880e41a51,api,admin
PAN_CARD,"vault:v1:go6g+tGGwr+gLkxpdkN7KxsXPnwHNWsbmlf77LPaYKbNjhvoI24=",TKN_MPEJWIABG47K_PAN_CARD,true,02ec4ee1d237c9121420955fa82390f3,api,admin
FIRST_NAME,"vault:v1:1f/CAJCHpi9I6zeLO73J+hQ5FAHaBhsvZIMsU9roNacL",TKN_3L063YCJCS0F_FIRST_NAME,false,dfb89dca1de8c72f313f6748da51676c,user,system
LAST_NAME,"vault:v1:5xst4dQI9afTMDCCmOSH4YE21CKZsQOSu2q3eLgSaECWgWw=",TKN_3L063YCJCS0F_LAST_NAME,false,898ebaa25cc9cf02067a9f9791be639b,user,system
EMAIL,"vault:v1:jfOwKCMim5ZjbarQsbAFpVhk7y+uEa9817tr8sJZLStW8AfB3kNi/RDrdi02BYskTePq",TKN_3L063YCJCS0F_EMAIL,false,4becaf5d526054f89731245538362670,user,system
MOBILE_NUMBER,"vault:v1:VvrNc0schkYgbPtV9xu1NPVT6JXM/keFnMLALq4tGS1/m/OGr1c=",TKN_3L063YCJCS0F_MOBILE_NUMBER,false,e98c24ce706c4adde182550ac7adb603,user,system
DATE_OF_BIRTH,"vault:v1:PiiWGPNiO0kJD5ThkgBEZADu3vmSZ4fq40t1e0lL7vZPhnxvZQc=",TKN_3L063YCJCS0F_DATE_OF_BIRTH,false,c6dead76134e969f7934f51179f98342,user,system
ADDRESS,"vault:v1:OkzACydmm3PlA1c8G2faSkqgZ90AYqZICrx/OjkqcKAd3ing6Lwdnep/weJx8+dRPCJUJ6n2YyMyom6CnvtC1JcusiKNqnZm",TKN_3L063YCJCS0F_ADDRESS,false,11fcc0bf2400bf4342d3520725b6c3fb,user,system
CITY,"vault:v1:27zFmAxDvgRGFTPDHhSyun94tf4t72+dU8gwpHdtXq3N+PMB",TKN_3L063YCJCS0F_CITY,false,0f2c17ab7d7530dd56425517ee2c0dda,user,system
COUNTRY,"vault:v1:uM6XfLJHwof605ddhtYlRAb9lZApuxJz9hZZD52gf7At",TKN_3L063YCJCS0F_COUNTRY,false,4edede5514f8d0dac863d8bc0655ea81,user,system
PAN_CARD,"vault:v1:IGf5io/vHqJHwULni8S1X2TmekEIjVAmStGOLslaksngq3w+R1M=",TKN_3L063YCJCS0F_PAN_CARD,false,ce3669d3dede4481f7cb9ade1f3315e4,user,system
FIRST_NAME,"vault:v1:LCc56fLVhzoG2cPEm4domi90+lUJJzQ1GW4ee/kBzw==",TKN_NAG6OWVHLT65_FIRST_NAME,false,66b8904733d9ad42a50bda3c53fe95b6,batch_job,api
LAST_NAME,"vault:v1:csig9xYFpGoLadPfmXy5/gZluNvy4ElbsqH8BvPt1f30",TKN_NAG6OWVHLT65_LAST_NAME,false,e26581b51e18383d541c5b4fe49e80bf,batch_job,api
EMAIL,"vault:v1:916UfIEIKXtAkLBnlxZyGNbFAgFo0976fp7hMTi0s+1ogBDFovoDmfpEtJl9hBY=",TKN_NAG6OWVHLT65_EMAIL,false,01f1a233616eb1ef005234cc21b172a9,batch_job,api
MOBILE_NUMBER,"vault:v1:J909WMgkb9Io7f0R9TsjmQBVFgFTLWpnql09mTHTRQpVQHwtpl8=",TKN_NAG6OWVHLT65_MOBILE_NUMBER,false,2c0f3fd744a97ef71a2acb6f913007aa,batch_job,api
DATE_OF_BIRTH,"vault:v1:N5uKvpHnFjCOI1OqpMqzQg4kDniYSB1lHGIqdo74SZof/tuRtm0=",TKN_NAG6OWVHLT65_DATE_OF_BIRTH,false,5c7cd72ef6dd34ca7ad48354e429a504,batch_job,api
ADDRESS,"vault:v1:jh+eH0BBwHWoNCiYCReuZ8Gs9gcuIxjNEJokLd/6V7Pqe1YHEjeYIbzVYETlCO2lNgB2Ey/a1VfG+HRekk/v29xWvdRBs/wBzv926S3Rk/7dMtCmMgx0kA==",TKN_NAG6OWVHLT65_ADDRESS,false,e965aad5e9c044067b28c46b9ce5308d,batch_job,api
CITY,"vault:v1:RHSrTrnVB3GfvD50nJfua0Z8it74xumXwtqueIbcXMHDyNA=",TKN_NAG6OWVHLT65_CITY,false,3d3923562c3895c83116aac13c98f2d9,batch_job,api
COUNTRY,"vault:v1:eHGfH48jJvPTivIaXGMOd+4nD6pFrMIau2VawEiMr6Q7",TKN_NAG6OWVHLT65_COUNTRY,false,291a428155f88b68a7aa0ebcc8494c54,batch_job,api
MIDDLE_NAME,"vault:v1:P5mzqj+n232AY8JO6IJoq/jNmsR8kCQZtb/jUA5NtafJS40=",TKN_NAG6OWVHLT65_MIDDLE_NAME,false,6d1ebe6dd3b9ec8dfdb2cfb55d59943e,batch_job,api
FIRST_NAME,"vault:v1:BCUPDv89mFJpJWAyP6vBs8s3b51zV9Wwbf/2csU+yQ==",TKN_EZ9VKFRES2EK_FIRST_NAME,false,0a94cd410be1d8cc571ced106ab1b8ba,system,api
LAST_NAME,"vault:v1:4w1/mdK1LOZ2TlVSjmvnOyEBLyESpaET9d5IwDcEEJaRqQ==",TKN_EZ9VKFRES2EK_LAST_NAME,false,6dd3a6e3b246b532c792b82c64133c1e,system,api
EMAIL,"vault:v1:ikWAuKzWLpq0rIwB4ivQAFsSCSQUfAVWYCIAkgUBcxtKeq1OhK9aZjgYn8hia62DXA==",TKN_EZ9VKFRES2EK_EMAIL,false,53da044d92a2859bdc169524bc444904,system,api
MOBILE_NUMBER,"vault:v1:0UP4SKypW82Ou2Bs1RtT7XfcvDPngyoO2qJ/zKIXgRc5w/ZlVI0=",TKN_EZ9VKFRES2EK_MOBILE_NUMBER,false,669ac11f1b372f2105c556e9d8cddc9a,system,api
DATE_OF_BIRTH,"vault:v1:MJScbsesECpgsPeZ2cDzij1IEjdEVbisCjAgESBU6VNYSxGD2RI=",TKN_EZ9VKFRES2EK_DATE_OF_BIRTH,false,615e24e1c6b8a8ee9161e701f0c0a94c,system,api
ADDRESS,"vault:v1:toG80Y71Lr9xGqEfkj8IwH2w2bQquqcBsVxyxco0mtt1BFHWeRIcgfM7MZnDKaWo0+Qng3PYigx/cvgOkMbK4Q6Wg7O06zyR5h8=",TKN_EZ9VKFRES2EK_ADDRESS,false,ae9c456745078528db73f4a4b8c1a1bd,system,api
CITY,"vault:v1:7Xi0PmvU4CQH9Ii/hetJasalvG3mAach1UEaMQsAsG3JwA==",TKN_EZ9VKFRES2EK_CITY,false,9fad1f83298cc45deae2b80e63fdca3b,system,api
COUNTRY,"vault:v1:neo59ktweTP4ejGoAweLaW+veQ2CxcyYipcIUEpd0WD8",TKN_EZ9VKFRES2EK_COUNTRY,false,fb2777742471eb0e9f6399bd9234539f,system,api
PAN_CARD,"vault:v1:rs9hGLF2c9IHUQvabL7Moc/LO4Um4ysqt7Jz3G+N+heRZXK62ac=",TKN_EZ9VKFRES2EK_PAN_CARD,false,e923aabd20fa923c4e32793c61e9d057,system,api
PASSPORT_NUMBER,"vault:v1:G/6zEK6AQyUbqvVke75QkEzoml71nL0A1zCeVOXmkLl1/xdg",TKN_EZ9VKFRES2EK_PASSPORT_NUMBER,false,2ff23fad716a4a4f1e27337a2f02ae97,system,api
FIRST_NAME,"vault:v1:2XAV87FszHEzpWLdMioB7Eeyk9vVf9DclFrJjc3S",TKN_SFLHE7X09SLR_FIRST_NAME,false,c9292adf688d393762394fa962ffee9e,batch_job,batch_job
LAST_NAME,"vault:v1:4CJLBi66T2qovjVgOMIYiP+fJIhaF88WyFYrM2Y04AY=",TKN_SFLHE7X09SLR_LAST_NAME,false,6b32f4e314d0491be5d0b017f0c7f2c6,batch_job,batch_job
EMAIL,"vault:v1:K7EjltfvCC5IS70EsJMu2d28/8ofpt+57+jJZxgCx3virjK3d3Fvkc+xLuldBQ8=",TKN_SFLHE7X09SLR_EMAIL,false,de62331307aefff8c7d68b2e15a09aee,batch_job,batch_job
MOBILE_NUMBER,"vault:v1:G05I+VyDT40hdlHWAlvZxO1XRIIHtui1y54WdlzHGxcuj378IlE=",TKN_SFLHE7X09SLR_MOBILE_NUMBER,false,2255524f121852ed418725f167682ef3,batch_job,batch_job
DATE_OF_BIRTH,"vault:v1:RVwMDPIEgW5/Zd+U/TEcO/Dc01uYrJdmHGzo7gAaVB/o1SeItk0=",TKN_SFLHE7X09SLR_DATE_OF_BIRTH,false,32544d91398120ca0dc39e118c765810,batch_job,batch_job
ADDRESS,"vault:v1:HQ48g9g205V+IrC34Ny/z6x12f3lniT5na3xkIVKwVbb+Td3Ds3XH/oOgeIIhpP9/sQroHgt/L+5yOFu6uc5NhT9dNv5k3An08y0jBKoVB6RZw==",TKN_SFLHE7X09SLR_ADDRESS,false,760957fa3ad1fc1bb8756cf4107f8b21,batch_job,batch_job
CITY,"vault:v1:grIo2b4v5kdawd0f2XqOaUIpljddhozOv+pnQdmXVxuu1rHF6A==",TKN_SFLHE7X09SLR_CITY,false,9b2036abb2d2c86fe1508571523d00de,batch_job,batch_job
COUNTRY,"vault:v1:qz557yPgQK5Qeq5sphtAXaQZ+V3u3NT4XpJRpTRMbP3Z",TKN_SFLHE7X09SLR_COUNTRY,false,436c7727b5b60610148c87bc7053dee0,batch_job,batch_job
FIRST_NAME,"vault:v1:l1axKNtdoEGHfTiYX5cZO3wucNpSLEyLz3c36WoWXoc2",TKN_X7SI54TQUJX9_FIRST_NAME,true,cf1f671c471e94a0f3425a901a302ede,user,user
LAST_NAME,"vault:v1:RFzI6gRtn8q7hFaaYaeaFVTr1hBQ2l/hjFzaBRbDVJCx3Q==",TKN_X7SI54TQUJX9_LAST_NAME,true,c964952a16a7240d05adc8759599a2af,user,user
EMAIL,"vault:v1:TYwGfYqe5DJKDjeYWSSxyDCKkpVZJD1zAm4H256VWKIBt+U98kwGeTuwJWDJNFIynWkcOw==",TKN_X7SI54TQUJX9_EMAIL,true,6fdf2f6930fd63b720cda8bdec2a099a,user,user
MOBILE_NUMBER,"vault:v1:mfgreZyMetYm/nPZKH+T5btJRDSet+ulQWOygdIA7kt+nBvnWNE=",TKN_X7SI54TQUJX9_MOBILE_NUMBER,true,c85cdce266589fdd552e8c38729f5af1,user,user
DATE_OF_BIRTH,"vault:v1:uVbY7xsBp4vD6qfiVpTanKeZZr15AoYdFiGRlyERKFSs55NAUkk=",TKN_X7SI54TQUJX9_DATE_OF_BIRTH,true,ab0180a2351aaa01bee8695bae14ff15,user,user
ADDRESS,"vault:v1:I+CwAQ3GFKimJEkKa76FFTE+2FSzl9pRQ34schtPQhPUyrRtW2uVqj+eANPWjzlh/1BIaJ1lyik1SZtR1YWVRXCxR67Z0I094b5DaLw2awCU2U4f",TKN_X7SI54TQUJX9_ADDRESS,true,3024e84fe3e28eb94900b0010bffda14,user,user
CITY,"vault:v1:UGqSfGxljLHDb1wPisp+OyQDjzUh2zIQhRSGdMlq9Rxp8b0x9g==",TKN_X7SI54TQUJX9_CITY,true,e98aa1f0c361a8961521df7f5e755805,user,user
COUNTRY,"vault:v1:ce9WFBzpxNyJrGJdV6MvHnY+VYTKJDptims51LpOV19t",TKN_X7SI54TQUJX9_COUNTRY,true,03a5b50d5229a9bf82af74535a0f00e0,user,user
PAN_CARD,"vault:v1:dw2UZjh9Oi7zxAch0TuG16COwDletDetk2uwFf941HqG4zGp22c=",TKN_X7SI54TQUJX9_PAN_CARD,true,ab1e596c523ac971f8f051edf2d98729,user,user
FIRST_NAME,"vault:v1:pidEBpT+tlov216xEPeBA8rkqyH9fDFr8xGIvQ60vGNSpQ==",TKN_R7160PCKH0OW_FIRST_NAME,true,a4834ce8d7db2b8b9397732a8e62d651,batch_job,api
LAST_NAME,"vault:v1:RHw4ekQylTiAKBoEwlGBBurbA/hTLNq0HpU0d66TUTEC",TKN_R7160PCKH0OW_LAST_NAME,true,42b2b8dc088db48712fe9e488082600b,batch_job,api
EMAIL,"vault:v1:WgXocgS170jOs4q0PtW8SkLZXs6yrDFmTXaN4+23VfC805XX/GKmXjGGGgLOF8cZKAE=",TKN_R7160PCKH0OW_EMAIL,true,048a60f833e5148ee2c65ceb42823dcb,batch_job,api
MOBILE_NUMBER,"vault:v1:y9J0uOwkO9LGMjp1hlWGgXRyHdHoGjNlx0Tc8zQLoE4KdiDpQxM=",TKN_R7160PCKH0OW_MOBILE_NUMBER,true,27e9a476ac76a75f9c66887f6fba49c1,batch_job,api
DATE_OF_BIRTH,"vault:v1:7QG8U4wFR5nbSLBW9T67LndKlArg5E4mv/sbDRshycPKz+sD8kc=",TKN_R7160PCKH0OW_DATE_OF_BIRTH,true,ca47080492367b9fd9d667f8360186f5,batch_job,api
ADDRESS,"vault:v1:LInWfsFp7w2PwbJgP9wGEuGasQG9p5p9/UZfah5MD7M0FVk68T7YlTaYuVDsK5Fd1TUOeJL1YLphB/jgkCDMoL5D4ZA2K6kgVp65CIkoBA==",TKN_R7160PCKH0OW_ADDRESS,true,badd01e424fce33accd761e55ceacb76,batch_job,api
CITY,"vault:v1:duBvLcTAcVXlGiJLTf5djbbppvnpQUSIceFAmTaRLgmdQw==",TKN_R7160PCKH0OW_CITY,true,ce6e0528bf48d725ecee8a2b43618dda,batch_job,api
COUNTRY,"vault:v1:EnnC0Z0jeSvhbFTzCFW1gPfjVYm//tJa8yU95BauP4Rl",TKN_R7160PCKH0OW_COUNTRY,true,22609fdfdf55150e3638e030fb2f84c5,batch_job,api
FIRST_NAME,"vault:v1:BvTdvmm+6PHg7l5jLVwht6P0FjU8GWz32e1AW4TINCNlWw==",TKN_CGPPHAT20J5C_FIRST_NAME,false,e6e9c8ee18644bcd57e08cc2aa53bc93,system,system
LAST_NAME,"vault:v1:uSxJLVa7w1QWVckaQJiYkX7FPag6mGb0ch8OjsttHAgY",TKN_CGPPHAT20J5C_LAST_NAME,false,b6aba5b42736764491c8483ebfe2be3d,system,system
EMAIL,"vault:v1:0S/xmYvUqypLeLRuaQGVJhNoXSxlsqSclfC4WeghiVEOsV2v53ptDfcfrJ5GRkhZMqoEhQ==",TKN_CGPPHAT20J5C_EMAIL,false,57c8c3c4fb0dc37a5a0ef534243856a8,system,system
MOBILE_NUMBER,"vault:v1:dXcTwkQhPYtj+z3wfcSXk8H+Gq1Ol1wZHNiDFJic3GPUXT7HhYs=",TKN_CGPPHAT20J5C_MOBILE_NUMBER,false,06abec6e90a7b4a3730d6ac4f7474077,system,system
DATE_OF_BIRTH,"vault:v1:dLwZJ+vR5DdCeWXHqdhWv6U/GwymgcQPcWKAahhbX2OHRNsl03U=",TKN_CGPPHAT20J5C_DATE_OF_BIRTH,false,37c985a1ab73238c113cdf1455605a3b,system,system
ADDRESS,"vault:v1:+p3j/bRTYfHsTDqg+FbHaCaEqr34lxAPrKv/QRgL6RbZmP5IfMtbx+XlN86BatrNNiAx7eVzQG9JzSW5B2P7ZB5fGefQ9lhOmoqf1sssY6se",TKN_CGPPHAT20J5C_ADDRESS,false,833fd7dd6f5d3c9f3f07806ca98875e1,system,system
CITY,"vault:v1:YHPSMLOEEkRtsKlTnnZDnOoBRAtgOEMnJtYAla5XIpdZltU=",TKN_CGPPHAT20J5C_CITY,false,87330d3d2bc12ac656c2d87d35bb42f0,system,system
COUNTRY,"vault:v1:/v2jLFilCz5CvG3Vyr1RBvNssgwvitmz4/0PWsiqj1Gv",TKN_CGPPHAT20J5C_COUNTRY,false,88bf9ec4859dfede5c70d966bcf5606c,system,system
FIRST_NAME,"vault:v1:obpAgwyoKNimRhSNor/qkf932V2IUaBi7aYd8y5Wvosp",TKN_ERPAW9RPZPRP_FIRST_NAME,false,86707fe99febe8c5a838927648464a12,user,system
LAST_NAME,"vault:v1:Sg/ti1R9aFSRMq+AHYrl/oO++rgil/rM9c+i5/5+X4gKhQ==",TKN_ERPAW9RPZPRP_LAST_NAME,false,686dc2b410e050d6b010b28310019838,user,system
EMAIL,"vault:v1:8GBoQGrJTEgMNUemftdiLJcafRQ6rZPwhe3ylCDaUroLMWSAY7SmlNkKpgTaoCRgRHM6Cw==",TKN_ERPAW9RPZPRP_EMAIL,false,58efb39b6f316987287920e09f14428c,user,system
MOBILE_NUMBER,"vault:v1:Iu0c94W91f7pfm6gdBJmP0uofXXYXqah+b2IPm8mDYqPmLV2bVE=",TKN_ERPAW9RPZPRP_MOBILE_NUMBER,false,d752b3492f3b2bf2dfc859126bc82a4e,user,system
DATE_OF_BIRTH,"vault:v1:XqtTiu8JcZycORUE2FVLTR6e3PWwQEiVAaU9xFOjfToO9wiQy4c=",TKN_ERPAW9RPZPRP_DATE_OF_BIRTH,false,704aabf44ac629f3c7c690ca9214e3cf,user,system
ADDRESS,"vault:v1:2vRtFFT1PNMviJAd3jaCWQPAQlJc7+9iEaOhy00CuM9zgwiOA+3nrRtXiMwoqUCaqlC6I3HmNDu1lyXZKTbLWYpaEA/AOUA=",TKN_ERPAW9RPZPRP_ADDRESS,false,483e16b9763c3660dd3add051afaec1f,user,system
CITY,"vault:v1:aHNeWiBc2JPvd9xrR5XWi83UAQh8U3h2FhNoSPYltQw=",TKN_ERPAW9RPZPRP_CITY,false,fad89c27ee806ad280160728ca16268c,user,system
COUNTRY,"vault:v1:en+HQaolvG18CGSSgzd1QfAw16QPg3uxh1j2eWBKe56H",TKN_ERPAW9RPZPRP_COUNTRY,false,3061424cdd488aca12708f2a1d16403a,user,system
